2023-09-18 14:39:24,521 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,523 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,525 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,527 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,530 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,531 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,533 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,535 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,537 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,542 [WARN ] o.a.kafka.clients.NetworkClient - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Error while fetching metadata with correlation id 288 : {topic_j1=LEADER_NOT_AVAILABLE}
2023-09-18 14:39:24,543 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,545 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,547 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,548 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,550 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,552 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,554 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,556 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,558 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,560 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,562 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,563 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,565 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,566 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,567 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,570 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,572 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,574 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,576 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,578 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,579 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,581 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,582 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,583 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,585 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,587 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,589 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,590 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,591 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,592 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,593 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,595 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,596 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,598 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,599 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,600 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,603 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,604 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,606 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,607 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,609 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,610 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,611 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,612 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,613 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,614 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,615 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,616 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,617 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,618 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,620 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,622 [WARN ] o.a.kafka.clients.NetworkClient - [Producer clientId=producer-1] Error while fetching metadata with correlation id 382 : {topic_j1=LEADER_NOT_AVAILABLE}
2023-09-18 14:39:24,622 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,624 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,625 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,626 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,627 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,628 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,628 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,629 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,631 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,632 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,633 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,635 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,637 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,638 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,639 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,641 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,644 [WARN ] o.a.kafka.clients.NetworkClient - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Error while fetching metadata with correlation id 356 : {topic_j1=LEADER_NOT_AVAILABLE}
2023-09-18 14:39:24,645 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,646 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,648 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,649 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,651 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,653 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,655 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,656 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,658 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,660 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,661 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,662 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,664 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,665 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,666 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,669 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,671 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,672 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,673 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,674 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,676 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,677 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,678 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,679 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,681 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,682 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,684 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,686 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,688 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,689 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,690 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,696 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,699 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,701 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,703 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,705 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,706 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,707 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,709 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,710 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,711 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,713 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,715 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,717 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,718 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,720 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,723 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,724 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,726 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,727 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,729 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,731 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,733 [WARN ] o.a.k.c.consumer.internals.Fetcher - [Consumer clientId=consumer-acmeitemprocess-1, groupId=acmeitemprocess] Received unknown topic or partition error in fetch for partition topic_j1-0
2023-09-18 14:39:24,733 [WARN ] o.a.kafka.clients.NetworkClient - [Producer clientId=producer-1] Error while fetching metadata with correlation id 383 : {topic_j1=LEADER_NOT_AVAILABLE}
